symbol,name_cn,exchange,currency,lot_size,total_shares,circulating_shares,hk_shares,eps,eps_ttm,bps,dividend_yield,stock_derivatives,board
300806.SZ,斯迪克,SZSE,CNY,100,453300503,453300503,0,0.12,0.1023188150311847,5.004413048467321,0.009950982383975,[],SZGEMConnect
300807.SZ,天迈科技,SZSE,CNY,100,68039587,68039587,0,-0.87,-0.3201803348688757,6.906397262963986,0.0,[],SZGEMNonConnect
300808.SZ,久量股份,SZSE,CNY,100,160000000,160000000,0,-0.1211,-0.32027066525,6.0599568875625,0.0,[],SZGEMNonConnect
300809.SZ,华辰装备,SZSE,CNY,100,253539200,253539200,0,0.24,0.1863006966575583,6.493643035080966,0.12,[],SZGEMConnect
300810.SZ,中科海讯,SZSE,CNY,100,118050000,118050000,0,-0.2238,-0.0947609047013977,6.303014971198644,0.0197477170690385,[],SZGEMConnect
300811.SZ,铂科新材,SZSE,CNY,100,289800284,289800284,0,1.34,1.3209873969274648,10.00125470484356,0.1993709875039322,[],SZGEMConnect
300812.SZ,易天股份,SZSE,CNY,100,140077029,140077029,0,-0.78,-0.4336286484202917,5.594708799898947,0.0,[],SZGEMNonConnect
300813.SZ,泰林生物,SZSE,CNY,100,121199219,121199219,0,0.12,0.1358034637995481,6.519386723275832,0.2,[],SZGEMNonConnect
300814.SZ,中富电路,SZSE,CNY,100,191430132,191430132,0,0.22,0.1816753032380503,8.586935977717447,0.1,[],SZGEMConnect
300815.SZ,玉禾田,SZSE,CNY,100,398592000,398592000,0,1.44,1.2814353092134314,11.073121360137685,0.375,[],SZGEMConnect
300816.SZ,艾可蓝,SZSE,CNY,100,80000000,80000000,0,0.6305,0.90495718525,11.34962541375,0.07578753875,[],SZGEMNonConnect
300817.SZ,双飞集团,SZSE,CNY,100,218298240,218298240,0,0.31,0.2945431808337071,4.665910235602449,0.28,[],SZGEMNonConnect
300818.SZ,耐普矿机,SZSE,CNY,100,168772604,168772604,0,0.7628,0.3472858214002552,10.731682144040391,0.07,[],SZGEMNonConnect
300819.SZ,聚杰微纤,SZSE,CNY,100,149205000,149205000,0,0.43,0.3958633102107838,5.827644996280285,0.4,[],SZGEMNonConnect
300820.SZ,英杰电气,SZSE,CNY,100,222280188,222204138,0,1.46,0.9570046822616508,11.405512749971221,0.3963016047116174,[],SZGEMConnect
300821.SZ,东岳硅材,SZSE,CNY,100,1200000000,1200000000,0,0.05,-0.024143299725,4.080151387441667,0.015,[],SZGEMConnect
300822.SZ,贝仕达克,SZSE,CNY,100,311536200,311536200,0,0.178,0.0895629474520136,4.038105726332927,0.0994933173095133,[],SZGEMConnect
300823.SZ,建科智能,SZSE,CNY,100,130982727,130982727,0,0.34,0.2453484418598187,7.181092702398844,0.3259999999847308,[],SZGEMNonConnect
300824.SZ,北鼎股份,SZSE,CNY,100,326341682,326341682,0,0.3408,0.3479260190857262,2.2085825698477586,0.2037636240717789,[],SZGEMNonConnect
300825.SZ,阿尔特,SZSE,CNY,100,498040481,494880481,0,-0.27,-0.5720935538169637,4.235331568057818,0.0,[],SZGEMConnect
300826.SZ,测绘股份,SZSE,CNY,100,176334698,176334698,0,0.07,0.0881926029101771,7.647625614216891,0.0277520836540067,[],SZGEMNonConnect
300827.SZ,上能电气,SZSE,CNY,100,556691579,504355072,0,0.8357,0.7684845907827178,7.2786648053822995,0.0769175074588294,[],SZGEMConnect
300828.SZ,锐新科技,SZSE,CNY,100,166422000,166422000,0,0.33,0.2728755419956496,4.678594902897453,0.3,[],SZGEMNonConnect
300829.SZ,金丹科技,SZSE,CNY,100,227275107,227275107,0,0.2,0.2992770852814954,10.63131895949344,0.0413237075277232,[],SZGEMConnect
300830.SZ,金现代,SZSE,CNY,100,451640747,451640747,0,0.03,0.0306322100516763,3.0228315617412616,0.022856705641752,[],SZGEMNonConnect
300831.SZ,派瑞股份,SZSE,CNY,100,320000000,184484240,0,0.1774,0.07607610396875,2.8725124564375,0.0456575,[],SZGEMNonConnect
300832.SZ,新产业,SZSE,CNY,100,785718785,785718785,0,2.3271,2.0995653854833063,11.129723234273952,1.3,[],SZGEMConnect
300833.SZ,浩洋股份,SZSE,CNY,100,126490500,126490500,0,2.3851,1.4039444372502283,19.122782419312124,1.3,[],SZGEMConnect
300834.SZ,星辉环材,SZSE,CNY,100,193712353,193712353,0,0.51,0.3394101818070425,15.206989877098854,0.3013884515150152,[],SZGEMNonConnect
300835.SZ,龙磁科技,SZSE,CNY,100,119247540,118700718,0,0.93,1.2155885666907678,10.014054918784907,0.1943571062346443,[],SZGEMConnect
300836.SZ,佰奥智能,SZSE,CNY,100,92685610,92685610,0,0.298,0.6467166642157288,6.151427419963034,0.2060958146577446,[],SZGEMNonConnect
300837.SZ,浙矿股份,SZSE,CNY,100,100001817,100001817,0,0.75,0.4132544201671856,13.78873700494862,0.2999991330157531,[],SZGEMNonConnect
300838.SZ,浙江力诺,SZSE,CNY,100,137978000,137978000,0,0.13,0.0356065998202612,7.153893939758512,0.15,[],SZGEMNonConnect
300839.SZ,博汇股份,SZSE,CNY,100,294963575,294963575,0,-1.28,-0.713661502204128,2.5535417727765197,0.0,[],SZGEMNonConnect
300840.SZ,酷特智能,SZSE,CNY,100,240000000,240000000,0,0.37,-0.1082438994166667,5.327126597875,0.1,[],SZGEMConnect
300841.SZ,康华生物,SZSE,CNY,100,129946899,129946899,0,3.0279,1.3994979394621798,26.985426701409782,1.0,[],SZGEMConnect
300842.SZ,帝科股份,SZSE,CNY,100,145279743,145279743,0,2.5,0.6646263069174069,12.85069824552209,0.2905429148508337,[],SZGEMConnect
300843.SZ,胜蓝股份,SZSE,CNY,100,163704863,163704863,0,0.68,0.7206075495142744,9.674684002270599,0.23,[],SZGEMConnect
300844.SZ,山水比德,SZSE,CNY,100,93210880,93210880,0,0.3143,-0.3174656953136801,7.866402892666607,0.0,[],SZGEMNonConnect
300845.SZ,捷安高科,SZSE,CNY,100,205641100,205641100,0,0.2714,0.2406742232948569,3.894933449295885,0.2456668380007693,[],SZGEMNonConnect
300846.SZ,首都在线,SZSE,CNY,100,502896016,502896016,0,-0.6126,-0.509296180624346,1.7013600692752355,0.0,[],SZGEMConnect
300847.SZ,中船汉光,SZSE,CNY,100,296010000,296010000,0,0.4187,0.3883758900374987,4.9448390330394245,0.136,[],SZGEMConnect
300848.SZ,美瑞新材,SZSE,CNY,100,427887627,403718324,0,0.19,0.1993416786739664,3.6081237618492765,0.07,[],SZGEMConnect
300849.SZ,锦盛新材,SZSE,CNY,100,150000000,150000000,0,-0.15,-0.2199559975333333,3.9285483716,0.0,[],SZGEMNonConnect
300850.SZ,新强联,SZSE,CNY,100,414085835,398432568,0,0.18,1.8481886057512689,16.567786646481157,0.0846027490121704,[],SZGEMConnect
300851.SZ,交大思诺,SZSE,CNY,100,86933400,86933400,0,0.56,0.5999214234114851,14.771556568016436,0.43,[],SZGEMNonConnect
300852.SZ,四会富仕,SZSE,CNY,100,160521165,160521165,0,1.12,0.9247593282169364,11.082728457646068,0.1232108390192658,[],SZGEMConnect
300853.SZ,申昊科技,SZSE,CNY,100,146949013,146949013,0,-1.64,-1.6891493699246554,4.151656063998198,0.0,[],SZGEMNonConnect
300854.SZ,中兰环保,SZSE,CNY,100,100068750,99869000,0,0.13,-0.2107078772344013,9.571660968384236,0.1211688963837362,[],SZGEMNonConnect
300855.SZ,图南股份,SZSE,CNY,100,395531500,395531500,0,0.68,0.3343809952178272,4.983666999973454,0.25,[],SZGEMConnect
300856.SZ,科思股份,SZSE,CNY,100,475687223,475687223,0,1.1279,0.2653738687868856,5.624221962547857,0.2142856374344955,[],SZGEMConnect
300857.SZ,协创数据,SZSE,CNY,100,346120769,346120769,0,2.0214,2.4057745030608086,11.353817988830366,0.2076146946847908,[],SZGEMConnect
300858.SZ,科拓生物,SZSE,CNY,100,263495118,263495118,0,0.36,0.3772257878796828,6.930965124560676,0.15,[],SZGEMConnect
300859.SZ,西域旅游,SZSE,CNY,100,155000000,155000000,0,0.56,0.450217548,5.223695332451613,0.3,[],SZGEMConnect
300860.SZ,锋尚文化,SZSE,CNY,100,188450723,188450723,0,0.22,0.1505515553792808,16.1740202380651,0.21,[],SZGEMConnect
300861.SZ,美畅股份,SZSE,CNY,100,671840440,671840440,0,0.2166,0.0310737492670135,9.418475924432295,0.3569084796384094,[],SZGEMConnect
300862.SZ,蓝盾光电,SZSE,CNY,100,184617902,184617902,0,0.035128,-0.2501089543309836,10.785854410099406,0.015,[],SZGEMNonConnect
300863.SZ,卡倍亿,SZSE,CNY,100,188175836,188175836,0,0.9286,0.8939598463109791,7.590132677768468,0.2133059315862426,[],SZGEMConnect
300864.SZ,南大环境,SZSE,CNY,100,157910683,157910683,0,1.05,0.9783940385464611,8.366664183258584,0.842345597669285,[],SZGEMNonConnect
300865.SZ,大宏立,SZSE,CNY,100,95680000,95680000,0,-0.0119,-0.0998898782399666,9.09188100804766,0.0,[],SZGEMNonConnect
300866.SZ,安克创新,SZSE,CNY,100,536158873,536158873,0,3.9712,4.803878633619107,18.44453943814523,2.187071185521535,[],SZGEMConnect
300867.SZ,圣元环保,SZSE,CNY,100,271741053,271741053,0,0.6702,0.9048111628168306,14.250584791728174,0.0679999999852801,[],SZGEMConnect
300868.SZ,杰美特,SZSE,CNY,100,127952000,126627617,0,0.0566,-0.2198618082562211,11.78896632112042,0.0445682248030511,[],SZGEMNonConnect
300869.SZ,康泰医学,SZSE,CNY,100,401803197,401803197,0,-0.19,-0.1951344606648314,4.321798485042915,0.2499998631170672,[],SZGEMConnect
300870.SZ,欧陆通,SZSE,CNY,100,109857774,109857774,0,2.69,3.0314523957130244,23.62692266029348,0.9937246714101453,[],SZGEMConnect
300871.SZ,回盛生物,SZSE,CNY,100,202332557,202332557,0,-0.1215,1.06462846342618,10.420431316004176,0.2056488627779265,[],SZGEMNonConnect
300872.SZ,天阳科技,SZSE,CNY,100,488121083,488121083,0,0.21,0.1024360121113638,7.466645174738335,0.0466635406526786,[],SZGEMConnect
300873.SZ,海晨股份,SZSE,CNY,100,230601779,228201779,0,1.2894,1.2131401726089892,13.636226223215736,0.3974485886338284,[],SZGEMConnect
300875.SZ,捷强装备,SZSE,CNY,100,99834751,99834751,0,-2.8,-2.925119760853613,9.455489345388361,0.0,[],SZGEMNonConnect
300876.SZ,蒙泰高新,SZSE,CNY,100,108719904,108719904,0,-0.6753,-0.792552625046468,7.21377880043014,0.0,[],SZGEMNonConnect
300877.SZ,金春股份,SZSE,CNY,100,120000000,120000000,0,0.26,0.7679955691666667,13.89951811625,0.0969481591666667,[],SZGEMNonConnect
300878.SZ,维康药业,SZSE,CNY,100,144790322,144790322,0,-1.03,-2.1781725764792483,7.002712283490881,0.1373515934303952,[],SZGEMNonConnect
300879.SZ,大叶股份,SZSE,CNY,100,202398833,202398833,0,0.1,0.586491399137662,6.810258372388936,0.0206731618358689,[],SZGEMConnect
300880.SZ,迦南智能,SZSE,CNY,100,195137280,195137280,0,0.9942,0.4560721704740376,5.370343146066195,0.45,[],SZGEMNonConnect
300881.SZ,盛德鑫泰,SZSE,CNY,100,110000000,110000000,0,2.0607,1.6778293525454544,9.941246502,0.9937460909090909,[],SZGEMNonConnect
300882.SZ,万胜智能,SZSE,CNY,100,286201188,286201188,0,0.42,0.6121980609318785,4.579274814051436,0.05,[],SZGEMConnect
300883.SZ,龙利得,SZSE,CNY,100,346000000,346000000,0,-0.011,-0.0248390710693642,4.108789251560694,0.0,[],SZGEMNonConnect
300884.SZ,狄耐克,SZSE,CNY,100,253862820,253862820,0,-0.05,-0.1262282619408388,4.982156961464463,0.1,[],SZGEMNonConnect
300885.SZ,海昌新材,SZSE,CNY,100,248151800,248151800,0,0.2855,0.2744552535988052,3.542708613840399,0.1209,[],SZGEMConnect
300886.SZ,华业香料,SZSE,CNY,100,74798000,74798000,0,0.2963,0.389194384876601,7.816765097596193,0.1496751250033423,[],SZGEMNonConnect
300887.SZ,谱尼测试,SZSE,CNY,100,545737213,545733413,0,-0.6527,-0.5882589517127175,5.25873578078686,0.0,[],SZGEMConnect
300888.SZ,稳健医疗,SZSE,CNY,100,582329808,582329808,0,1.19,1.5013954140400108,19.73139394950911,0.7,[],SZGEMConnect
300889.SZ,爱克股份,SZSE,CNY,100,220227080,217227080,0,-0.4946,-0.3079944965896111,6.645210506582569,0.0,[],SZGEMNonConnect
300890.SZ,翔丰华,SZSE,CNY,100,119143568,119143568,0,0.4538,0.1098944789868976,17.246119306499196,0.0,[],SZGEMNonConnect
300891.SZ,惠云钛业,SZSE,CNY,100,400008161,400008161,0,0.01,-0.0476530401338487,3.170675728413451,0.0099339532225194,[],SZGEMConnect
300892.SZ,品渥食品,SZSE,CNY,100,100000000,100000000,0,0.07,0.2486940108,10.5044741878,0.099003748,[],SZGEMNonConnect
300893.SZ,松原安全,SZSE,CNY,100,473001266,473001266,0,0.5816,0.7034395745147963,4.094161167086601,0.0957115861081015,[],SZGEMConnect
300894.SZ,火星人,SZSE,CNY,100,406282095,405003395,0,0.03,-0.546921340109758,2.706346900323038,0.0,[],SZGEMConnect
300895.SZ,铜牛信息,SZSE,CNY,100,140800657,140800657,0,-0.8999,-0.8595061000319054,5.557639721169767,0.0,[],SZGEMConnect
300896.SZ,爱美客,SZSE,CNY,100,302592061,302592061,0,6.5,4.842645500768772,24.42457084143394,4.980735218297746,[],SZGEMConnect
300897.SZ,山科智能,SZSE,CNY,100,140219804,140219804,0,0.5857,0.3087539369260565,6.99493894899468,0.212522573487551,[],SZGEMNonConnect
300898.SZ,熊猫乳品,SZSE,CNY,100,124000000,124000000,0,0.8266,0.7751657841935484,7.906103492258064,0.6,[],SZGEMNonConnect
300899.SZ,*ST凯鑫,SZSE,CNY,100,63783466,63783466,0,-0.0258,0.3477263383585959,10.4286550461212,0.39,[],SZGEMNonConnect
300900.SZ,广联航空,SZSE,CNY,100,299093944,299093944,0,-0.17,-0.2775455294741775,4.315781173523193,0.0,[],SZGEMConnect
300901.SZ,中胤时尚,SZSE,CNY,100,240000000,240000000,0,-0.14023,-0.0869127672916667,4.0352095125,0.0,[],SZGEMNonConnect
300902.SZ,国安达,SZSE,CNY,100,181803369,181803369,0,-0.12,-0.06865180243167,4.51547012514383,0.0,[],SZGEMNonConnect
300903.SZ,科翔股份,SZSE,CNY,100,414694422,414694422,0,-0.8303,-0.695470079894154,4.159899310823139,0.0,[],SZGEMConnect
300904.SZ,威力传动,SZSE,CNY,100,72383232,21983232,0,-0.41,-1.4292323383680905,9.104653386159933,0.0,[],SZGEMConnect
300905.SZ,宝丽迪,SZSE,CNY,100,178793696,178793696,0,0.64,0.7790707505705347,10.81092542267262,0.4984966919639046,[],SZGEMConnect
300906.SZ,日月明,SZSE,CNY,100,80000000,80000000,0,0.9415,0.8512277025,11.257992426,0.5,[],SZGEMNonConnect
300907.SZ,康平科技,SZSE,CNY,100,96000000,96000000,0,0.8862,0.6946193495833333,8.323362784583333,0.5,[],SZGEMNonConnect
300908.SZ,仲景食品,SZSE,CNY,100,146000000,146000000,0,1.2,1.233868998150685,12.056922912534247,0.8,[],SZGEMNonConnect
300909.SZ,汇创达,SZSE,CNY,100,172972979,172972979,0,0.58,0.4788335212750195,11.658635993370964,0.23,[],SZGEMConnect
300910.SZ,瑞丰新材,SZSE,CNY,100,295935278,295935278,0,2.51,2.6923021277983628,12.378889033702835,1.1773790551594867,[],SZGEMConnect
300911.SZ,亿田智能,SZSE,CNY,100,183335657,183335657,0,0.1475,-0.3997968411567642,6.401338865521398,0.7493123337158576,[],SZGEMConnect
300912.SZ,凯龙高科,SZSE,CNY,100,114882000,113133600,0,-2.41,-1.6309054514197177,4.290413547030867,0.0,[],SZGEMNonConnect
300913.SZ,兆龙互连,SZSE,CNY,100,342781120,312710663,0,0.4917,0.5874886114789519,7.3436750365364345,0.0908667557886502,[],SZGEMConnect
300915.SZ,海融科技,SZSE,CNY,100,125839268,125839268,0,0.8864,0.0619023765300351,12.219950108021925,0.2848019427449308,[],SZGEMNonConnect
300916.SZ,朗特智能,SZSE,CNY,100,144644007,144644007,0,1.07,0.9434045460314163,9.445817164827298,0.4,[],SZGEMConnect
300917.SZ,特发服务,SZSE,CNY,100,169000000,169000000,0,0.7198,0.772898290591716,6.879143015976331,0.25,[],SZGEMConnect
300918.SZ,南山智尚,SZSE,CNY,100,506134427,506134427,0,0.5,0.3627719951758982,7.505718574445045,0.1668156165160447,[],SZGEMConnect
300919.SZ,中伟新材,SZSE,CNY,100,1042253858,938028458,0,1.58,1.2050669821842963,19.494388942103583,0.5591207917409311,[],SZGEMConnect
300920.SZ,润阳科技,SZSE,CNY,100,100000000,99702467,0,0.25,0.3495090903,11.8556292552,0.1,[],SZGEMNonConnect
300921.SZ,南凌科技,SZSE,CNY,100,183797487,183797487,0,0.1,0.1893969578593857,4.506519289298009,0.0708737682577782,[],SZGEMNonConnect
300922.SZ,天秦装备,SZSE,CNY,100,158762360,158762360,0,0.27,0.2664027007409061,5.877150506392069,0.1760403536455366,[],SZGEMNonConnect
300923.SZ,研奥股份,SZSE,CNY,100,78600000,78600000,0,0.54,0.6267406273536896,14.396656040839694,0.4471374045801527,[],SZGEMNonConnect
300925.SZ,法本信息,SZSE,CNY,100,428708945,428708945,0,0.31,0.2473212469592861,5.118796656132286,0.0639498405497464,[],SZGEMConnect
300926.SZ,博俊科技,SZSE,CNY,100,434319895,434319895,0,1.47,2.008277037343638,7.531389006437294,0.1448529003028977,[],SZGEMConnect
300927.SZ,江天化学,SZSE,CNY,100,144360000,144360000,0,2.0625,1.8838845857578277,6.669821827029648,0.09,[],SZGEMNonConnect
300928.SZ,华安鑫创,SZSE,CNY,100,80000000,80000000,0,-0.95,-1.186077068125,13.72415383575,0.0,[],SZGEMNonConnect
300929.SZ,华骐环保,SZSE,CNY,100,132132956,132132956,0,-0.32,-0.2368948572527205,6.090892601539922,0.0,[],SZGEMNonConnect
300930.SZ,屹通新材,SZSE,CNY,100,100000000,100000000,0,0.51,0.5646519482,9.1684519548,0.1,[],SZGEMNonConnect
300931.SZ,通用电梯,SZSE,CNY,100,240146000,240146000,0,-0.2036,-0.2753148348921073,2.6669947521091335,0.0,[],SZGEMNonConnect
300932.SZ,三友联众,SZSE,CNY,100,320103998,320103998,0,0.2,0.2335019875321895,5.481680157771725,0.1557142857990796,[],SZGEMNonConnect
300933.SZ,中辰股份,SZSE,CNY,100,547090454,547090454,0,0.08,0.0390850990611509,3.7671034782851467,0.0257540458748344,[],SZGEMNonConnect
300935.SZ,盈建科,SZSE,CNY,100,79430680,79430680,0,-0.64,-0.7618128034406856,9.982554220610979,0.0,[],SZGEMNonConnect
300936.SZ,中英科技,SZSE,CNY,100,75200000,75200000,0,0.4207,-0.0472805703457447,13.294779048404255,0.1,[],SZGEMNonConnect
300937.SZ,药易购,SZSE,CNY,100,95666682,95666682,0,0.17,-0.0619826403094026,8.692768782866327,0.1,[],SZGEMNonConnect
300938.SZ,信测标准,SZSE,CNY,100,243496348,243122941,0,0.7229,0.7722092568714829,7.454378423613975,0.2651514329898697,[],SZGEMConnect
300939.SZ,秋田微,SZSE,CNY,100,120000000,120000000,0,0.76,0.6768799426666667,11.566164179333333,0.3952467266666667,[],SZGEMNonConnect
300940.SZ,南极光,SZSE,CNY,100,222644372,222644372,0,0.0926,0.5942709187816344,5.3427655395214755,0.0,[],SZGEMConnect
300941.SZ,创识科技,SZSE,CNY,100,204750000,204750000,0,0.27,0.2082282577777778,6.235114743785104,0.125889004004884,[],SZGEMConnect
300942.SZ,易瑞生物,SZSE,CNY,100,405068764,405068764,0,0.04,0.0771291409425981,2.087822109334503,0.0172784556401885,[],SZGEMConnect
300943.SZ,春晖智控,SZSE,CNY,100,203820000,203820000,0,0.27,0.2700341966440977,4.858138630065744,0.12,[],SZGEMNonConnect
300945.SZ,曼卡龙,SZSE,CNY,100,262071629,262071629,0,0.37,0.4626135840137049,6.353626051334233,0.2,[],SZGEMConnect
300946.SZ,恒而达,SZSE,CNY,100,156007800,156007800,0,0.5615,0.3356185987495497,7.742138088351993,0.2353846153846154,[],SZGEMConnect
300947.SZ,德必集团,SZSE,CNY,100,151137696,151137696,0,0.23,0.1451754771357637,8.266623263133507,0.0,[],SZGEMNonConnect
300948.SZ,冠中生态,SZSE,CNY,100,159014368,159014368,0,-0.5064,-0.448989571873153,6.047437643685129,0.0,[],SZGEMNonConnect
300949.SZ,奥雅股份,SZSE,CNY,100,60328300,60000000,0,-4.7,-3.431821637606231,11.078827080325485,0.0,[],SZGEMNonConnect
300950.SZ,德固特,SZSE,CNY,100,153068000,151068000,0,0.64,0.4625713110512975,5.213135311691536,0.1966184963545614,[],SZGEMNonConnect
300951.SZ,博硕科技,SZSE,CNY,100,169400597,169400597,0,1.25,1.143377033258035,13.738828802474645,0.592791932132329,[],SZGEMConnect
300952.SZ,恒辉安防,SZSE,CNY,100,172586789,172363554,0,0.76,0.6052252923020661,9.815208221180823,0.2157233140828641,[],SZGEMConnect
300953.SZ,震裕科技,SZSE,CNY,100,173477731,173477731,0,1.3,2.8446265817829954,24.65585493316142,0.1477099156894091,[],SZGEMConnect
300955.SZ,嘉亨家化,SZSE,CNY,100,100800000,100800000,0,-0.24,-0.5497457968253968,8.706522272222223,0.28,[],SZGEMNonConnect
300956.SZ,英力股份,SZSE,CNY,100,215427660,215427660,0,0.05,0.0644189231317835,6.374310212764693,0.0833333333333333,[],SZGEMNonConnect
300957.SZ,贝泰妮,SZSE,CNY,100,423600000,423600000,0,1.2,0.8502445461520302,14.352518423866856,0.5967321274787535,[],SZGEMConnect
300958.SZ,建工修复,SZSE,CNY,100,156736579,91049427,0,-0.34,-0.8532168842985912,7.946071960138928,0.0,[],SZGEMNonConnect
300959.SZ,线上线下,SZSE,CNY,100,80367800,80367800,0,0.38,0.266530034167913,13.957882689833491,0.3275408434721369,[],SZGEMConnect
300960.SZ,通业科技,SZSE,CNY,100,144444265,144444265,0,0.3429,0.3062662754384883,4.174105156338329,0.3198394740698082,[],SZGEMNonConnect
300961.SZ,深水海纳,SZSE,CNY,100,177280000,177280000,0,-1.39,-1.5194912578971118,4.13693882947879,0.0,[],SZGEMNonConnect
300962.SZ,中金辐照,SZSE,CNY,100,264001897,264001897,0,0.4124,0.3893383496407225,3.7868271935182345,0.1459999999924243,[],SZGEMNonConnect
300963.SZ,中洲特材,SZSE,CNY,100,458640000,458640000,0,0.2071,0.1668318315890459,2.4063071500523288,0.0393,[],SZGEMConnect
300964.SZ,本川智能,SZSE,CNY,100,77298284,77298284,0,0.3063,0.4611354299922104,13.264351743565225,0.1974902418273606,[],SZGEMNonConnect
300965.SZ,恒宇信通,SZSE,CNY,100,60000000,60000000,0,0.4457,0.5538177481666667,20.495041872833333,0.58,[],SZGEMNonConnect
300966.SZ,共同药业,SZSE,CNY,100,115281113,115281113,0,-0.24,-0.3978431333326908,6.72199751411144,0.0,[],SZGEMNonConnect
300967.SZ,晓鸣股份,SZSE,CNY,100,187571220,187571220,0,0.24,1.2604087160599584,4.369809348150532,0.1979780053677744,[],SZGEMNonConnect
300968.SZ,格林精密,SZSE,CNY,100,413380000,413380000,0,0.13,0.0609004381440805,4.589727381223088,0.05,[],SZGEMConnect
300969.SZ,恒帅股份,SZSE,CNY,100,112002595,112002595,0,1.9071,1.6004570123576154,12.337335466825568,0.2857076659697036,[],SZGEMConnect
300970.SZ,华绿生物,SZSE,CNY,100,122609100,122609100,0,-0.41,0.0314646271769387,12.57823936053686,0.0,[],SZGEMNonConnect
300971.SZ,博亚精工,SZSE,CNY,100,117600000,117600000,0,0.3714,0.6271313776360544,8.958796665561225,0.1785714285714286,[],SZGEMNonConnect
300972.SZ,万辰集团,SZSE,CNY,100,188891422,188891422,0,1.5681,5.635169909462591,10.809164725225056,0.5311496765586317,[],SZGEMConnect
300973.SZ,立高食品,SZSE,CNY,100,169340521,169340521,0,1.5508,1.8466112035287763,14.297998538636833,0.6888303999017459,[],SZGEMConnect
300975.SZ,商络电子,SZSE,CNY,100,687005604,687005604,0,0.1064,0.2309807059885351,3.3155277436135733,0.0119367412467279,[],SZGEMConnect
300976.SZ,达瑞电子,SZSE,CNY,100,134104216,134104216,0,1.8286,2.1670274870403774,26.40293857681551,0.7738694814784943,[],SZGEMConnect
300977.SZ,深圳瑞捷,SZSE,CNY,100,152226727,152226727,0,-0.17,-0.098489647944674,9.105865398065085,0.0,[],SZGEMNonConnect
300978.SZ,东箭科技,SZSE,CNY,100,422702739,250210608,0,0.36,0.3445929793703087,3.8934590413666563,0.4,[],SZGEMConnect
300979.SZ,华利集团,SZSE,CNY,100,1167000000,1167000000,0,3.29,2.941362123513282,13.353763276169666,3.3,[],SZGEMConnect
300980.SZ,祥源新材,SZSE,CNY,100,138065198,138065198,0,0.24,0.3282901138489658,10.2140773246854,0.1759599174297349,[],SZGEMNonConnect
300981.SZ,中红医疗,SZSE,CNY,100,428864959,428864959,0,-0.2,-0.3389676659034295,12.518425184721142,0.2265116267053191,[],SZGEMConnect
300982.SZ,苏文电能,SZSE,CNY,100,206965146,206965146,0,0.25773,0.0436366506368179,14.026298694273866,0.5861820009056018,[],SZGEMConnect
300983.SZ,尤安设计,SZSE,CNY,100,172800000,172800000,0,-1.2748,-1.1247913737847222,16.402820405555556,0.0,[],SZGEMNonConnect
300984.SZ,金沃股份,SZSE,CNY,100,123268602,123268602,0,0.2429,0.3416867089155436,8.420299154605486,0.1065344303977748,[],SZGEMConnect
300985.SZ,致远新能,SZSE,CNY,100,186512480,186512480,0,-1.03,-1.0357100488396271,5.410710738069645,0.0,[],SZGEMNonConnect
300986.SZ,志特新材,SZSE,CNY,100,411973975,411973975,0,0.2143,0.3209541562425151,5.169761183433978,0.0624268358213647,[],SZGEMConnect
300987.SZ,川网传媒,SZSE,CNY,100,173368000,173368000,0,0.14,0.1274486496931383,4.571594681313737,0.125,[],SZGEMNonConnect
300988.SZ,津荣天宇,SZSE,CNY,100,140297357,140297357,0,0.54,0.7332334470135456,9.072154941022873,0.1670000000071277,[],SZGEMNonConnect
300989.SZ,蕾奥规划,SZSE,CNY,100,210959534,210558267,0,-0.22,-0.0339692286673329,4.711430450590586,0.0,[],SZGEMNonConnect
300990.SZ,同飞股份,SZSE,CNY,100,170579150,170579150,0,0.91,1.5475085042339582,11.99972423798571,0.4979242422066237,[],SZGEMConnect
300991.SZ,创益通,SZSE,CNY,100,144000000,144000000,0,0.14,0.1768485418055556,4.432162996180556,0.03,[],SZGEMConnect
300992.SZ,泰福泵业,SZSE,CNY,100,95337903,94105903,0,0.14,0.104215392801329,9.07050813662222,0.07339990182079,[],SZGEMNonConnect
300993.SZ,玉马科技,SZSE,CNY,100,308131200,308131200,0,0.61,0.5453794002035497,4.962087600379319,0.0980431744659418,[],SZGEMNonConnect
300994.SZ,久祺股份,SZSE,CNY,100,233088000,233088000,0,0.53,0.7270644249382208,5.1420751714802995,0.4,[],SZGEMNonConnect
300995.SZ,奇德新材,SZSE,CNY,100,84146860,83810370,0,0.1038,0.1890467586075107,7.439605279626596,0.2246171514896694,[],SZGEMNonConnect
300996.SZ,普联软件,SZSE,CNY,100,282776048,282776048,0,0.4301,0.3812353540990148,4.455374811695508,0.1064229540049304,[],SZGEMConnect
300997.SZ,欢乐家,SZSE,CNY,100,437473475,437473475,0,0.3453,0.1694857849838782,2.3223724393347505,0.286783132394484,[],SZGEMConnect
300998.SZ,宁波方正,SZSE,CNY,100,137169230,137169230,0,-0.0682,-0.107079987691117,9.189387130918501,0.0,[],SZGEMNonConnect
300999.SZ,金龙鱼,SZSE,CNY,100,5421591536,542647097,0,0.46,0.7045054896957476,17.74413386940185,0.1110000000007378,[],SZGEMConnect
